id;created;category_id;pattern_id;instanz_nr;atricle_nr_red;pattern_ref;order_nr;color_garn_vendor_ref;length;foto_mi;foto_ma;foto_red;owner;storage_web;storage;price_red;selled_dt;present_dt;remarks;remarks_article
813;2015-11-08;1;386;1;;87522;;c162,q39,c130,c400,c179,c157;15.0;;151121_1_ma0/3369;1;2;1;1;18.50;;;;
814;2015-11-08;1;387;1;;89263;;c130,c162,c179,c400,c157;14.0;;151121_1_ma0/3367;1;2;1;1;17.00;;;;
815;2015-11-08;1;388;1;;87002;;c130,c400,c179,c157;14.0;;151121_1_ma0/3372;1;2;1;1;10.00;;;;
816;2015-11-08;1;389;1;;83517;;c179,c162,c400,c130;14.0;;151121_1_ma0/3373;1;2;1;1;17.00;;;;
817;2015-11-08;1;390;1;;4157;;c179,c162,c400,c157,c130;14.5;;151121_1_ma0/3362;1;2;1;1;22.00;;;;
818;2015-11-11;1;158;1;;79145;;;14.0;;151121_1_ma0/3371;1;2;1;1;17.00;;;;C103 nicht gefunden, vorher c103,c157,c400
819;2015-11-11;1;392;1;;86642;;c392,q116,q117,c106,p82146;13.0;;151121_1_ma0/3387;1;2;1;1;15.50;;;;
820;2015-11-13;1;393;1;;84053;;c106,g34,c400,c146;13.0;;151121_1_ma0/3384;1;2;1;1;12.50;;;;
821;2015-11-13;1;394;1;;89047;;g34,c400,c146,c397,c106;14.5;;151121_1_ma0/3383;1;2;1;1;16.00;;;;
822;2015-11-14;1;395;1;;72486;;c397,c106,c146,g124,c400,g34;13.0;;151121_1_ma0/3378;1;2;1;1;13.50;;;;
823;2015-11-14;1;396;1;;83941;;c106,c397,g34,g124;13.5;;151121_1_ma0/3380;1;2;1;1;14.50;;;;
824;2015-11-16;1;397;1;;82110;;c157,q39,c162,c400,c130,c179;15.5;;151121_1_ma0/3361;;1;1;1;17.00;;;;
825;2015-11-16;1;398;1;;2423;;c162,c400,c179,c157,c130,q39;13.5;;151121_1_ma0/3360;1;1;1;1;15.50;;;;
826;2015-11-16;1;399;1;;64219;;c179,c130,c400,c162;13.0;;151121_1_ma0/3370;1;1;1;1;7.00;;;;
827;2015-11-17;1;399;1;;64219;;c146,c106,c397,g34;13.0;;151121_1_ma0/3376;1;1;1;1;7.00;;;;
828;2015-11-17;1;111;1;;324;;c106,g93,g198;14.5;;151121_1_ma0/3385;1;1;1;1;16.00;;;;
829;2015-11-17;2;330;1;;86084;;c110,c106,q46,g124,q80,p82132,c226;6.0;;;1;1;1;1;10.00;;;;
830;2015-11-17;1;400;1;;88397;;c389,c106,c110,q118;13.5;;151121_1_ma0/3386;1;1;1;1;20.00;;;;
831;2015-11-17;2;400;1;;88397;;c208,q13,c110,c400;6.0;;;1;1;1;1;10.00;;;;
832;2015-11-19;1;401;1;;79209;;c146,g34,c106,g124,c397,c400;15.0;;151121_1_ma0/3374;1;2;1;1;30.00;;;;
833;2015-11-19;1;4;1;;7345;;c205,c254;13.0;;;1;1;1;1;4.00;;;;
834;2015-11-19;1;4;1;;7345;;c205,c100;13.0;;;1;1;1;1;4.00;;;;
835;2015-11-19;1;4;1;;7345;;c162,c157;13.0;;;1;1;1;1;4.00;;;;
836;2015-11-19;1;4;1;;7345;;c110,c192;13.0;;;1;1;1;1;4.00;;;;
837;2015-11-19;1;4;1;;7345;;c162,c106;13.5;;;1;1;1;1;4.00;;;;
838;2015-11-19;1;4;1;;7345;;c146,c172;13.0;;;1;1;1;1;4.00;;;;
839;2015-11-19;1;4;1;;7345;;c192,c173;14.0;;;1;1;1;1;4.00;;;;
840;2015-11-19;1;4;1;;7345;;c106,c164;13.5;;;1;1;1;1;4.00;;;;
841;2015-11-22;1;402;1;;85568;;g34,c146,c397,g124,c106,c400;14.0;;;1;2;1;1;17.00;;;;
842;2015-11-22;1;403;1;;7381;;c106,c110,c222,c114;14.0;;;1;2;1;1;17.00;;;;
843;2015-11-25;2;404;1;;66438;;c162,q39,c179,c106,c400,c157;6.5;;;1;2;1;1;10.00;;;;
844;2015-11-25;2;205;1;;43918;;c110,q175,c249,c280,c385,q74;7.0;;;1;2;1;1;15.00;;;;
845;2015-11-25;2;331;1;;85862;;c110,q87,c400,q117,c280;8.0;;;1;2;1;1;13.00;;;;
846;2015-11-25;2;405;1;;67619;;q87,c110,p82083,g73;8.0;;;1;2;1;1;13.00;;;;
